paper_doi,conf_seriesId,conf_acronym,conf_name,conf_city,conf_country,author_order,author_givenName,author_familyName,org_gridId,org_name,org_city,org_country,org_countrycode,affiliationString,paper_title,book_doi,book_title,book_confSubtitle,rights,year
10.1007/978-3-642-02121-3_75,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,2,Ioana,Giurgiu,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland Galway,Semanta – Semantic Email in Action,10.1007/978-3-642-02121-3,The Semantic Web: Research and Applications,"6th European Semantic Web Conference, ESWC 2009 Heraklion, Crete, Greece, May 31? June 4, 2009 Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-02121-3_75,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,3,Brian,Davis,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland Galway,Semanta – Semantic Email in Action,10.1007/978-3-642-02121-3,The Semantic Web: Research and Applications,"6th European Semantic Web Conference, ESWC 2009 Heraklion, Crete, Greece, May 31? June 4, 2009 Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-02121-3_75,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,4,Siegfried,Handschuh,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland Galway,Semanta – Semantic Email in Action,10.1007/978-3-642-02121-3,The Semantic Web: Research and Applications,"6th European Semantic Web Conference, ESWC 2009 Heraklion, Crete, Greece, May 31? June 4, 2009 Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-02121-3_7,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,1,Simon,Scerri,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland Galway,Semanta – Semantic Email Made Easy,10.1007/978-3-642-02121-3,The Semantic Web: Research and Applications,"6th European Semantic Web Conference, ESWC 2009 Heraklion, Crete, Greece, May 31? June 4, 2009 Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-02121-3_7,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,2,Brian,Davis,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland Galway,Semanta – Semantic Email Made Easy,10.1007/978-3-642-02121-3,The Semantic Web: Research and Applications,"6th European Semantic Web Conference, ESWC 2009 Heraklion, Crete, Greece, May 31? June 4, 2009 Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-02121-3_7,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,3,Siegfried,Handschuh,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland Galway,Semanta – Semantic Email Made Easy,10.1007/978-3-642-02121-3,The Semantic Web: Research and Applications,"6th European Semantic Web Conference, ESWC 2009 Heraklion, Crete, Greece, May 31? June 4, 2009 Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-02121-3_7,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,4,Manfred,Hauswirth,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland Galway,Semanta – Semantic Email Made Easy,10.1007/978-3-642-02121-3,The Semantic Web: Research and Applications,"6th European Semantic Web Conference, ESWC 2009 Heraklion, Crete, Greece, May 31? June 4, 2009 Proceedings",OpenAccess,2009-01-01
10.1007/978-3-540-68234-9_12,esws,ESWC,European Semantic Web Conference,Canary Islands,Spain,1,Simon,Scerri,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland Galway,Semantic Email as a Communication Medium for the Social Semantic Desktop,10.1007/978-3-540-68234-9,The Semantic Web: Research and Applications,"5th European Semantic Web Conference, ESWC 2008, Tenerife, Canary Islands, Spain",OpenAccess,2008-01-01
10.1007/978-3-540-68234-9_12,esws,ESWC,European Semantic Web Conference,Canary Islands,Spain,2,Siegfried,Handschuh,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland Galway,Semantic Email as a Communication Medium for the Social Semantic Desktop,10.1007/978-3-540-68234-9,The Semantic Web: Research and Applications,"5th European Semantic Web Conference, ESWC 2008, Tenerife, Canary Islands, Spain",OpenAccess,2008-01-01
10.1007/978-3-540-68234-9_12,esws,ESWC,European Semantic Web Conference,Canary Islands,Spain,3,Stefan,Decker,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland Galway,Semantic Email as a Communication Medium for the Social Semantic Desktop,10.1007/978-3-540-68234-9,The Semantic Web: Research and Applications,"5th European Semantic Web Conference, ESWC 2008, Tenerife, Canary Islands, Spain",OpenAccess,2008-01-01
10.1007/978-3-319-18818-8_48,esws,ESWC,European Semantic Web Conference,Portoroz,Slovenia,1,Thu-Le,Pham,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland Galway,A Scalable Adaptive Method for Complex Reasoning Over Semantic Data Streams,10.1007/978-3-319-18818-8,The Semantic Web. Latest Advances and New Domains,"12th European Semantic Web Conference, ESWC 2015, Portoroz, Slovenia, May 31 -- June 4, 2015. Proceedings",,2015-01-01
10.1007/978-3-642-02121-3_52,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,1,Michael,Hausenblas,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,"National University of Ireland, Galway",SCOVO: Using Statistics on the Web of Data,10.1007/978-3-642-02121-3,The Semantic Web: Research and Applications,"6th European Semantic Web Conference, ESWC 2009 Heraklion, Crete, Greece, May 31? June 4, 2009 Proceedings",OpenAccess,2009-01-01
10.1007/978-3-540-68234-9_9,esws,ESWC,European Semantic Web Conference,Canary Islands,Spain,1,Tudor,Groza,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,"National University of Ireland, Galway",KonneXSALT: First Steps Towards a Semantic Claim Federation Infrastructure,10.1007/978-3-540-68234-9,The Semantic Web: Research and Applications,"5th European Semantic Web Conference, ESWC 2008, Tenerife, Canary Islands, Spain",OpenAccess,2008-01-01
10.1007/978-3-540-68234-9_9,esws,ESWC,European Semantic Web Conference,Canary Islands,Spain,2,Siegfried,Handschuh,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,"National University of Ireland, Galway",KonneXSALT: First Steps Towards a Semantic Claim Federation Infrastructure,10.1007/978-3-540-68234-9,The Semantic Web: Research and Applications,"5th European Semantic Web Conference, ESWC 2008, Tenerife, Canary Islands, Spain",OpenAccess,2008-01-01
10.1007/978-3-540-68234-9_9,esws,ESWC,European Semantic Web Conference,Canary Islands,Spain,3,Knud,Möller,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,"National University of Ireland, Galway",KonneXSALT: First Steps Towards a Semantic Claim Federation Infrastructure,10.1007/978-3-540-68234-9,The Semantic Web: Research and Applications,"5th European Semantic Web Conference, ESWC 2008, Tenerife, Canary Islands, Spain",OpenAccess,2008-01-01
10.1007/978-3-540-68234-9_9,esws,ESWC,European Semantic Web Conference,Canary Islands,Spain,4,Stefan,Decker,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,"National University of Ireland, Galway",KonneXSALT: First Steps Towards a Semantic Claim Federation Infrastructure,10.1007/978-3-540-68234-9,The Semantic Web: Research and Applications,"5th European Semantic Web Conference, ESWC 2008, Tenerife, Canary Islands, Spain",OpenAccess,2008-01-01
10.1007/978-3-642-13489-0_16,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,1,Renaud,Delbru,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,"National University of Ireland, Galway",Hierarchical Link Analysis for Ranking Web Data,10.1007/978-3-642-13489-0,The Semantic Web: Research and Applications,"7th European Semantic Web Conference, ESWC 2010, Heraklion, Crete, Greece, May 30 - June 3, 2010, Proceedings, Part II",OpenAccess,2010-01-01
10.1007/978-3-642-13489-0_16,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,2,Nickolai,Toupikov,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,"National University of Ireland, Galway",Hierarchical Link Analysis for Ranking Web Data,10.1007/978-3-642-13489-0,The Semantic Web: Research and Applications,"7th European Semantic Web Conference, ESWC 2010, Heraklion, Crete, Greece, May 30 - June 3, 2010, Proceedings, Part II",OpenAccess,2010-01-01
10.1007/978-3-642-13489-0_16,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,4,Giovanni,Tummarello,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,"National University of Ireland, Galway",Hierarchical Link Analysis for Ranking Web Data,10.1007/978-3-642-13489-0,The Semantic Web: Research and Applications,"7th European Semantic Web Conference, ESWC 2010, Heraklion, Crete, Greece, May 30 - June 3, 2010, Proceedings, Part II",OpenAccess,2010-01-01
10.1007/978-3-642-13489-0_16,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,5,Stefan,Decker,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,"National University of Ireland, Galway",Hierarchical Link Analysis for Ranking Web Data,10.1007/978-3-642-13489-0,The Semantic Web: Research and Applications,"7th European Semantic Web Conference, ESWC 2010, Heraklion, Crete, Greece, May 30 - June 3, 2010, Proceedings, Part II",OpenAccess,2010-01-01
10.1007/978-3-642-13489-0_17,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,1,Renaud,Delbru,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,"National University of Ireland, Galway",A Node Indexing Scheme for Web Entity Retrieval,10.1007/978-3-642-13489-0,The Semantic Web: Research and Applications,"7th European Semantic Web Conference, ESWC 2010, Heraklion, Crete, Greece, May 30 - June 3, 2010, Proceedings, Part II",OpenAccess,2010-01-01
10.1007/978-3-642-13489-0_17,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,2,Nickolai,Toupikov,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,"National University of Ireland, Galway",A Node Indexing Scheme for Web Entity Retrieval,10.1007/978-3-642-13489-0,The Semantic Web: Research and Applications,"7th European Semantic Web Conference, ESWC 2010, Heraklion, Crete, Greece, May 30 - June 3, 2010, Proceedings, Part II",OpenAccess,2010-01-01
10.1007/978-3-642-13489-0_17,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,4,Giovanni,Tummarello,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,"National University of Ireland, Galway",A Node Indexing Scheme for Web Entity Retrieval,10.1007/978-3-642-13489-0,The Semantic Web: Research and Applications,"7th European Semantic Web Conference, ESWC 2010, Heraklion, Crete, Greece, May 30 - June 3, 2010, Proceedings, Part II",OpenAccess,2010-01-01
10.1007/978-3-540-68234-9_32,esws,ESWC,European Semantic Web Conference,Canary Islands,Spain,1,Vassilis,Spiliopoulos,grid.6083.d,National Centre of Scientific Research Demokritos,Athens,Greece,GR,NCSR ”Demokritos”,\n               CSR: Discovering Subsumption Relations for the Alignment of Ontologies,10.1007/978-3-540-68234-9,The Semantic Web: Research and Applications,"5th European Semantic Web Conference, ESWC 2008, Tenerife, Canary Islands, Spain",OpenAccess,2008-01-01
10.1007/978-3-662-46641-4_8,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,1,Matthias,Wendt,grid.neofo,,,Germany,DE,Neofonie GmbH,Linguistic Modeling of Linked Open Data for Question Answering,10.1007/978-3-662-46641-4,The Semantic Web: ESWC 2012 Satellite Events,"ESWC 2012 Satellite Events, Heraklion, Crete, Greece, May 27-31, 2012. Revised Selected Papers",,2015-01-01
10.1007/978-3-662-46641-4_8,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,2,Martin,Gerlach,grid.neofo,,,Germany,DE,Neofonie GmbH,Linguistic Modeling of Linked Open Data for Question Answering,10.1007/978-3-662-46641-4,The Semantic Web: ESWC 2012 Satellite Events,"ESWC 2012 Satellite Events, Heraklion, Crete, Greece, May 27-31, 2012. Revised Selected Papers",,2015-01-01
10.1007/978-3-662-46641-4_8,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,3,Holger,Düwiger,grid.neofo,,,Germany,DE,Neofonie GmbH,Linguistic Modeling of Linked Open Data for Question Answering,10.1007/978-3-662-46641-4,The Semantic Web: ESWC 2012 Satellite Events,"ESWC 2012 Satellite Events, Heraklion, Crete, Greece, May 27-31, 2012. Revised Selected Papers",,2015-01-01
10.1007/978-3-319-18818-8_37,esws,ESWC,European Semantic Web Conference,Portoroz,Slovenia,2,Francesca,Bria,grid.436596.b,Nesta,London,United Kingdom,GB,Nesta,Crowdmapping Digital Social Innovation with Linked Data,10.1007/978-3-319-18818-8,The Semantic Web. Latest Advances and New Domains,"12th European Semantic Web Conference, ESWC 2015, Portoroz, Slovenia, May 31 -- June 4, 2015. Proceedings",,2015-01-01
10.1007/978-3-319-25639-9_20,esws,ESWC,International Semantic Web Conference,Portoro?,Slovenia,2,Alessio,Piccioli,,,,,,NET7 Internet Open Solutions,Curating a Document Collection via Crowdsourcing with Pundit 2.0,10.1007/978-3-319-25639-9,The Semantic Web: ESWC 2015 Satellite Events,"ESWC 2015 Satellite Events, Portoro?, Slovenia, May 31 ? June 4, 2015, Revised Selected Papers",Restricted,2015-01-01
10.1007/978-3-642-13489-0_15,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,2,Raphael,Doehring,,,,,,Netresearch GmbH & Co. KG,LESS - Template-Based Syndication and Presentation of Linked Data,10.1007/978-3-642-13489-0,The Semantic Web: Research and Applications,"7th European Semantic Web Conference, ESWC 2010, Heraklion, Crete, Greece, May 30 - June 3, 2010, Proceedings, Part II",OpenAccess,2010-01-01
10.1007/978-3-540-25956-5_32,esws,ESWS,European Semantic Web Symposium,"Heraklion, Crete",Greece,1,Alexander,Wahler,grid.niwa,,,Wien,AT,NIWA Web Solutions Vienna,MIKSI – A Semantic and Service Oriented Integration Platform,10.1007/b97867,The Semantic Web: Research and Applications,"First European Semantic Web Symposium, ESWS 2004, Heraklion, Crete, Greece, May 10-12, 2004, Proceedings",Restricted,2004-01-01
10.1007/978-3-540-25956-5_32,esws,ESWS,European Semantic Web Symposium,"Heraklion, Crete",Greece,2,Bernhard,Schreder,grid.niwa,,,Wien,AT,NIWA Web Solutions Vienna,MIKSI – A Semantic and Service Oriented Integration Platform,10.1007/b97867,The Semantic Web: Research and Applications,"First European Semantic Web Symposium, ESWS 2004, Heraklion, Crete, Greece, May 10-12, 2004, Proceedings",Restricted,2004-01-01
10.1007/978-3-540-25956-5_32,esws,ESWS,European Semantic Web Symposium,"Heraklion, Crete",Greece,3,Aleksandar,Balaban,grid.niwa,,,Wien,AT,NIWA Web Solutions Vienna,MIKSI – A Semantic and Service Oriented Integration Platform,10.1007/b97867,The Semantic Web: Research and Applications,"First European Semantic Web Symposium, ESWS 2004, Heraklion, Crete, Greece, May 10-12, 2004, Proceedings",Restricted,2004-01-01
10.1007/978-3-540-25956-5_32,esws,ESWS,European Semantic Web Symposium,"Heraklion, Crete",Greece,5,Klaus,Niederacher,grid.niwa,,,Wien,AT,NIWA Web Solutions Vienna,MIKSI – A Semantic and Service Oriented Integration Platform,10.1007/b97867,The Semantic Web: Research and Applications,"First European Semantic Web Symposium, ESWS 2004, Heraklion, Crete, Greece, May 10-12, 2004, Proceedings",Restricted,2004-01-01
10.1007/978-3-319-47602-5_5,esws,ESWC,International Semantic Web Conference,Heraklion,Greece,4,Vilho,Räisänen,grid.6533.3,,,Finland,FI,Nokia Networks Research,StaRe: Statistical Reasoning Tool for 5G Network Management,10.1007/978-3-319-47602-5,The Semantic Web,"ESWC 2016 Satellite Events, Heraklion, Crete, Greece, May 29 ? June 2,  2016, Revised Selected Papers",Restricted,2016-01-01
10.1007/978-3-319-47602-5_9,esws,ESWC,International Semantic Web Conference,Heraklion,Greece,1,Mohammed,Hasanuzzaman,grid.412043.0,Université de Caen Basse-Normandie,Caen,France,FR,"Normandie University, UNICAEN, GREYC UMR 6072",Iterative TempoWordNet,10.1007/978-3-319-47602-5,The Semantic Web,"ESWC 2016 Satellite Events, Heraklion, Crete, Greece, May 29 ? June 2,  2016, Revised Selected Papers",Restricted,2016-01-01
10.1007/978-3-319-47602-5_9,esws,ESWC,International Semantic Web Conference,Heraklion,Greece,2,Gaël,Dias,grid.412043.0,Université de Caen Basse-Normandie,Caen,France,FR,"Normandie University, UNICAEN, GREYC UMR 6072",Iterative TempoWordNet,10.1007/978-3-319-47602-5,The Semantic Web,"ESWC 2016 Satellite Events, Heraklion, Crete, Greece, May 29 ? June 2,  2016, Revised Selected Papers",Restricted,2016-01-01
10.1007/978-3-319-47602-5_9,esws,ESWC,International Semantic Web Conference,Heraklion,Greece,3,Stéphane,Ferrari,grid.412043.0,Université de Caen Basse-Normandie,Caen,France,FR,"Normandie University, UNICAEN, GREYC UMR 6072",Iterative TempoWordNet,10.1007/978-3-319-47602-5,The Semantic Web,"ESWC 2016 Satellite Events, Heraklion, Crete, Greece, May 29 ? June 2,  2016, Revised Selected Papers",Restricted,2016-01-01
10.1007/978-3-319-47602-5_9,esws,ESWC,International Semantic Web Conference,Heraklion,Greece,4,Yann,Mathet,grid.412043.0,Université de Caen Basse-Normandie,Caen,France,FR,"Normandie University, UNICAEN, GREYC UMR 6072",Iterative TempoWordNet,10.1007/978-3-319-47602-5,The Semantic Web,"ESWC 2016 Satellite Events, Heraklion, Crete, Greece, May 29 ? June 2,  2016, Revised Selected Papers",Restricted,2016-01-01
10.1007/978-3-642-21064-8_4,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,1,Padmashree,Ravindra,grid.40803.3f,North Carolina State University,Raleigh,United States,US,North Carolina State University,An Intermediate Algebra for Optimizing RDF Graph Pattern Matching on MapReduce,10.1007/978-3-642-21064-8,The Semantic Web: Research and Applications,"8th Extended Semantic Web Conference, ESWC 2011, Heraklion, Crete, Greece, May 29 ? June 2, 2011. Proceedings, Part II",OpenAccess,2011-01-01
10.1007/978-3-642-21064-8_4,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,2,HyeongSik,Kim,grid.40803.3f,North Carolina State University,Raleigh,United States,US,North Carolina State University,An Intermediate Algebra for Optimizing RDF Graph Pattern Matching on MapReduce,10.1007/978-3-642-21064-8,The Semantic Web: Research and Applications,"8th Extended Semantic Web Conference, ESWC 2011, Heraklion, Crete, Greece, May 29 ? June 2, 2011. Proceedings, Part II",OpenAccess,2011-01-01
10.1007/978-3-642-21064-8_4,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,3,Kemafor,Anyanwu,grid.40803.3f,North Carolina State University,Raleigh,United States,US,North Carolina State University,An Intermediate Algebra for Optimizing RDF Graph Pattern Matching on MapReduce,10.1007/978-3-642-21064-8,The Semantic Web: Research and Applications,"8th Extended Semantic Web Conference, ESWC 2011, Heraklion, Crete, Greece, May 29 ? June 2, 2011. Proceedings, Part II",OpenAccess,2011-01-01
10.1007/978-3-642-21064-8_9,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,1,Ling,Chen,grid.40803.3f,North Carolina State University,Raleigh,United States,US,North Carolina State University,Efficiently Evaluating Skyline Queries on RDF Databases,10.1007/978-3-642-21064-8,The Semantic Web: Research and Applications,"8th Extended Semantic Web Conference, ESWC 2011, Heraklion, Crete, Greece, May 29 ? June 2, 2011. Proceedings, Part II",OpenAccess,2011-01-01
10.1007/978-3-642-21064-8_9,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,2,Sidan,Gao,grid.40803.3f,North Carolina State University,Raleigh,United States,US,North Carolina State University,Efficiently Evaluating Skyline Queries on RDF Databases,10.1007/978-3-642-21064-8,The Semantic Web: Research and Applications,"8th Extended Semantic Web Conference, ESWC 2011, Heraklion, Crete, Greece, May 29 ? June 2, 2011. Proceedings, Part II",OpenAccess,2011-01-01
10.1007/978-3-642-21064-8_9,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,3,Kemafor,Anyanwu,grid.40803.3f,North Carolina State University,Raleigh,United States,US,North Carolina State University,Efficiently Evaluating Skyline Queries on RDF Databases,10.1007/978-3-642-21064-8,The Semantic Web: Research and Applications,"8th Extended Semantic Web Conference, ESWC 2011, Heraklion, Crete, Greece, May 29 ? June 2, 2011. Proceedings, Part II",OpenAccess,2011-01-01
10.1007/978-3-540-68234-9_38,esws,ESWC,European Semantic Web Conference,Canary Islands,Spain,2,Kemafor,Anyanwu,grid.40803.3f,North Carolina State University,Raleigh,United States,US,North Carolina State University,Graph Summaries for Subgraph Frequency Estimation,10.1007/978-3-540-68234-9,The Semantic Web: Research and Applications,"5th European Semantic Web Conference, ESWC 2008, Tenerife, Canary Islands, Spain",OpenAccess,2008-01-01
10.1007/978-3-642-21034-1_19,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,3,Gang,Wu,grid.412252.2,Northeastern University,Shenyang,China,CN,Northeastern University,Evaluating the Stability and Credibility of Ontology Matching Methods,10.1007/978-3-642-21034-1,The Semantic Web: Research and Applications,"8th Extended Semantic Web Conference, ESWC 2011, Heraklion, Crete, Greece, May 29 ? June 2, 2011. Proceedings, Part I",OpenAccess,2011-01-01
10.1007/978-3-319-47602-5_32,esws,ESWC,International Semantic Web Conference,Heraklion,Greece,1,Ahmet,Soylu,grid.5947.f,Norwegian University of Science and Technology,Trondheim,Norway,NO,Norwegian University of Science and Technology,A Visual Query System for Stream Data Access over Ontologies,10.1007/978-3-319-47602-5,The Semantic Web,"ESWC 2016 Satellite Events, Heraklion, Crete, Greece, May 29 ? June 2,  2016, Revised Selected Papers",Restricted,2016-01-01
10.1007/978-3-642-21064-8_15,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,4,Tor,Stålhane,grid.5947.f,Norwegian University of Science and Technology,Trondheim,Norway,NO,Norwegian University of Science and Technology,Ontology-Driven Guidance for Requirements Elicitation,10.1007/978-3-642-21064-8,The Semantic Web: Research and Applications,"8th Extended Semantic Web Conference, ESWC 2011, Heraklion, Crete, Greece, May 29 ? June 2, 2011. Proceedings, Part II",OpenAccess,2011-01-01
10.1007/978-3-319-18818-8_53,esws,ESWC,European Semantic Web Conference,Portoroz,Slovenia,1,Audun,Vennesland,grid.5947.f,Norwegian University of Science and Technology,Trondheim,Norway,NO,Norwegian University of Science and Technology,e-Document Standards as Background Knowledge in Context-Based Ontology Matching,10.1007/978-3-319-18818-8,The Semantic Web. Latest Advances and New Domains,"12th European Semantic Web Conference, ESWC 2015, Portoroz, Slovenia, May 31 -- June 4, 2015. Proceedings",,2015-01-01
10.1007/978-3-319-58068-5_6,esws,ESWC,European Semantic Web Conference,Portoroz,Slovenia,1,Ziqi,Zhang,grid.12361.37,Nottingham Trent University,Nottingham,United Kingdom,GB,Nottingham Trent University,Entity Deduplication on ScholarlyData,10.1007/978-3-319-58068-5,The Semantic Web,"14th International Conference, ESWC 2017, Portoro?, Slovenia, May 28 ? June 1, 2017, Proceedings, Part I",Restricted,2017-01-01
10.1007/978-3-642-13486-9_26,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,1,Dhavalkumar,Thakker,grid.12361.37,Nottingham Trent University,Nottingham,United Kingdom,GB,Nottingham Trent University,A Pragmatic Approach to Semantic Repositories Benchmarking,10.1007/978-3-642-13486-9,The Semantic Web: Research and Applications,"7th Extended Semantic Web Conference, ESWC 2010, Heraklion, Crete, Greece, May 30 - June 2, 2010, Proceedings, Part I",OpenAccess,2010-01-01
10.1007/978-3-642-13486-9_26,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,2,Taha,Osman,grid.12361.37,Nottingham Trent University,Nottingham,United Kingdom,GB,Nottingham Trent University,A Pragmatic Approach to Semantic Repositories Benchmarking,10.1007/978-3-642-13486-9,The Semantic Web: Research and Applications,"7th Extended Semantic Web Conference, ESWC 2010, Heraklion, Crete, Greece, May 30 - June 2, 2010, Proceedings, Part I",OpenAccess,2010-01-01
10.1007/978-3-642-13486-9_26,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,3,Shakti,Gohil,grid.12361.37,Nottingham Trent University,Nottingham,United Kingdom,GB,Nottingham Trent University,A Pragmatic Approach to Semantic Repositories Benchmarking,10.1007/978-3-642-13486-9,The Semantic Web: Research and Applications,"7th Extended Semantic Web Conference, ESWC 2010, Heraklion, Crete, Greece, May 30 - June 2, 2010, Proceedings, Part I",OpenAccess,2010-01-01
10.1007/978-3-540-68234-9_8,esws,ESWC,European Semantic Web Conference,Canary Islands,Spain,3,Toshiyuki,Takasaki,grid.npo,,,Japan,JP,NPO Pangaea,Assisting Pictogram Selection with Semantic Interpretation,10.1007/978-3-540-68234-9,The Semantic Web: Research and Applications,"5th European Semantic Web Conference, ESWC 2008, Tenerife, Canary Islands, Spain",OpenAccess,2008-01-01
10.1007/978-3-642-21034-1_3,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,4,Ching-man,Au Yeung,grid.419819.c,Nippon Telegraph and Telephone (Japan),Tokyo,Japan,JP,NTT Communication Science Laboratories,Distributed Human Computation Framework for Linked Data Co-reference Resolution,10.1007/978-3-642-21034-1,The Semantic Web: Research and Applications,"8th Extended Semantic Web Conference, ESWC 2011, Heraklion, Crete, Greece, May 29 ? June 2, 2011. Proceedings, Part I",OpenAccess,2011-01-01
10.1007/978-3-319-25639-9_2,esws,ESWC,International Semantic Web Conference,Portoro?,Slovenia,1,Nikos,Bikakis,grid.4241.3,National Technical University of Athens,Athens,Greece,GR,NTU Athens,Towards Scalable Visual Exploration of Very Large RDF Graphs,10.1007/978-3-319-25639-9,The Semantic Web: ESWC 2015 Satellite Events,"ESWC 2015 Satellite Events, Portoro?, Slovenia, May 31 ? June 4, 2015, Revised Selected Papers",Restricted,2015-01-01
10.1007/978-3-319-25639-9_2,esws,ESWC,International Semantic Web Conference,Portoro?,Slovenia,3,Maria,Kromida,grid.4241.3,National Technical University of Athens,Athens,Greece,GR,NTU Athens,Towards Scalable Visual Exploration of Very Large RDF Graphs,10.1007/978-3-319-25639-9,The Semantic Web: ESWC 2015 Satellite Events,"ESWC 2015 Satellite Events, Portoro?, Slovenia, May 31 ? June 4, 2015, Revised Selected Papers",Restricted,2015-01-01
10.1007/978-3-662-46641-4_5,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,1,Seán,O’Riain,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,NUI,Using SPIN to Formalise XBRL Accounting Regulations on the Semantic Web,10.1007/978-3-662-46641-4,The Semantic Web: ESWC 2012 Satellite Events,"ESWC 2012 Satellite Events, Heraklion, Crete, Greece, May 27-31, 2012. Revised Selected Papers",,2015-01-01
10.1007/978-3-642-41242-4_32,esws,ESWC,Extended Semantic Web Conference,Montpellier,France,1,Seán,O’Riain,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,NUI,Cross-Lingual Querying and Comparison of Linked Financial and Business Data,10.1007/978-3-642-41242-4,The Semantic Web: ESWC 2013 Satellite Events,"ESWC 2013, Satellite Events, Montpellier, France, May 26-30, 2013, Revised Selected Papers",Restricted,2013-01-01
10.1007/978-3-642-41242-4_32,esws,ESWC,Extended Semantic Web Conference,Montpellier,France,2,Barry,Coughlan,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,NUI,Cross-Lingual Querying and Comparison of Linked Financial and Business Data,10.1007/978-3-642-41242-4,The Semantic Web: ESWC 2013 Satellite Events,"ESWC 2013, Satellite Events, Montpellier, France, May 26-30, 2013, Revised Selected Papers",Restricted,2013-01-01
